,X,Y,Z,n_points_0.01,corr_dim_0.01
198,0.079638,0.080439,-0.014019,50,5.8134605001618416e-08
199,0.079927,0.075507,-0.015523,55,6.394806550178026e-08
200,0.071074,0.087548,-0.006831,31,3.6043455101003415e-08
201,0.080938,0.094072,-0.049694,17,1.976576570055026e-08
202,0.07182,0.09357,-0.044167,23,2.674191830074447e-08
203,0.074175,0.091784,-0.041154,22,2.5579226200712103e-08
204,0.070135,0.092379,-0.0415,24,2.790461040077684e-08
205,0.076015,0.094501,-0.036169,20,2.3253842000647365e-08
206,0.069592,0.094407,-0.03587,23,2.674191830074447e-08
207,0.068074,0.099717,-0.027788,14,1.6277689400453155e-08
208,0.073597,0.097429,-0.030969,14,1.6277689400453155e-08
209,0.066039,0.093636,-0.04051,22,2.5579226200712103e-08
210,0.092582,0.097419,-0.056807,59,6.859883390190973e-08
211,0.090108,0.096866,-0.055208,69,8.022575490223341e-08
212,0.092032,0.097382,-0.055053,62,7.208691020200683e-08
213,0.089674,0.097651,-0.058424,66,7.673767860213631e-08
214,0.075511,0.094897,-0.045905,20,2.3253842000647365e-08
215,0.064522,0.094828,-0.025216,19,2.2091149900614998e-08
216,0.06267,0.095763,-0.019635,22,2.5579226200712103e-08
217,0.069863,0.089098,-0.010706,30,3.488076300097105e-08
218,0.078424,0.082462,-0.017272,42,4.883306820135947e-08
219,0.072228,0.082155,-0.023757,37,4.3019607701197625e-08
220,0.072978,0.081744,-0.027715,38,4.4182299801229996e-08
221,0.069472,0.082412,-0.023761,32,3.7206147201035785e-08
222,0.074178,0.086511,-0.017046,26,3.0229994600841575e-08
223,0.075438,0.083144,-0.024372,37,4.3019607701197625e-08
224,0.064217,0.089674,-0.017778,30,3.488076300097105e-08
225,0.067967,0.088551,-0.021811,28,3.255537880090631e-08
226,0.063912,0.088679,-0.023402,25,2.9067302500809208e-08
227,0.066675,0.087165,-0.027427,33,3.8368839301068156e-08
228,0.066272,0.084411,-0.033523,37,4.3019607701197625e-08
229,0.061746,0.08516,-0.032825,31,3.6043455101003415e-08
230,0.072246,0.089005,-0.019057,25,2.9067302500809208e-08
231,0.069997,0.086091,-0.022157,26,3.0229994600841575e-08
232,0.061662,0.085272,-0.037178,30,3.488076300097105e-08
233,0.061609,0.093538,-0.015501,22,2.5579226200712103e-08
234,0.069174,0.090436,-0.015728,28,3.255537880090631e-08
235,0.06956,0.085275,-0.026263,30,3.488076300097105e-08
236,0.069579,0.084809,-0.03067,36,4.185691560116526e-08
237,0.071872,0.084297,-0.029262,31,3.6043455101003415e-08
238,0.094083,0.100073,-0.05256,61,7.092421810197447e-08
239,0.094721,0.10083,-0.050239,57,6.627344970184499e-08
240,0.093561,0.098638,-0.054373,65,7.557498650210394e-08
241,0.094067,0.094375,-0.057926,44,5.1158452401424206e-08
242,0.091043,0.099649,-0.055199,67,7.790037070216868e-08
243,0.092129,0.093721,-0.060955,53,6.162268130171552e-08
244,0.092603,0.097097,-0.059969,57,6.627344970184499e-08
245,0.088535,0.09886,-0.056103,65,7.557498650210394e-08
246,0.093127,0.101054,-0.054263,68,7.906306280220104e-08
247,0.090549,0.095428,-0.061028,60,6.97615260019421e-08
248,0.088516,0.101066,-0.055284,69,8.022575490223341e-08
249,0.088575,0.099159,-0.061651,71,8.255113910229815e-08
250,0.08998,0.096826,-0.060355,64,7.441229440207157e-08
251,0.088423,0.10147,-0.058788,76,8.836459960245999e-08
252,0.092757,0.100207,-0.044178,47,5.464652870152131e-08
253,0.093063,0.100484,-0.047062,52,6.045998920168315e-08
254,0.094143,0.10312,-0.044719,51,5.9297297101650786e-08
255,0.094352,0.103037,-0.048595,63,7.32496023020392e-08
256,0.092848,0.10327,-0.05046,68,7.906306280220104e-08
257,0.095723,0.104852,-0.052412,61,7.092421810197447e-08
258,0.098128,0.103666,-0.047825,49,5.6971912901586045e-08
259,0.092992,0.101604,-0.052136,65,7.557498650210394e-08
260,0.091002,0.102715,-0.053449,72,8.371383120233052e-08
261,0.092199,0.096948,-0.046111,42,4.883306820135947e-08
262,0.093067,0.09843,-0.042178,38,4.4182299801229996e-08
263,0.066219,0.092247,-0.011935,29,3.371807090093868e-08
264,0.076775,0.097254,-0.032521,13,1.5114997300420788e-08
265,0.024236,0.122131,0.095613,97,1.1278113370313972e-07
266,0.024172,0.122931,0.099039,111,1.2905882310359288e-07
267,0.023494,0.12021,0.097605,94,1.0929305740304262e-07
268,0.021614,0.117392,0.101283,64,7.441229440207157e-08
269,0.022458,0.12029,0.102836,84,9.766613640271894e-08
270,0.019531,0.119394,0.102642,84,9.766613640271894e-08
271,0.024026,0.122535,0.104655,82,9.53407522026542e-08
272,0.024001,0.121862,0.101563,97,1.1278113370313972e-07
273,0.023814,0.119599,0.100108,83,9.650344430268657e-08
274,0.018663,0.116394,0.101166,65,7.557498650210394e-08
275,0.022743,0.113609,0.099807,58,6.743614180187736e-08
276,0.023392,0.115941,0.09945,66,7.673767860213631e-08
277,0.021477,0.114915,0.100596,57,6.627344970184499e-08
278,0.014311,0.109201,0.08999,48,5.580922080155368e-08
279,0.01371,0.108875,0.087272,42,4.883306820135947e-08
280,0.016226,0.106334,0.089468,55,6.394806550178026e-08
281,0.0238,0.118102,0.097874,90,1.0464228900291315e-07
282,0.025132,0.115444,0.096926,91,1.0580498110294551e-07
283,0.025702,0.123915,0.101873,92,1.0696767320297788e-07
284,0.010311,0.10774,0.081649,34,3.953153140110052e-08
285,0.012151,0.106177,0.08605,43,4.9995760301391835e-08
286,0.011456,0.110892,0.084311,32,3.7206147201035785e-08
287,0.007291,0.106919,0.077194,17,1.976576570055026e-08
288,0.009996,0.104102,0.081788,28,3.255537880090631e-08
289,0.02645,0.102181,0.084064,55,6.394806550178026e-08
290,0.024451,0.102111,0.085278,59,6.859883390190973e-08
291,0.025981,0.098938,0.08357,51,5.9297297101650786e-08
292,0.028143,0.101086,0.085261,56,6.511075760181262e-08
293,0.021571,0.102463,0.083624,52,6.045998920168315e-08
294,0.024635,0.125071,0.103535,88,1.0231690480284841e-07
295,0.023442,0.125576,0.105397,90,1.0464228900291315e-07
296,0.024248,0.127136,0.103563,103,1.1975728630333394e-07
297,0.024227,0.127003,0.106729,85,9.88288285027513e-08
298,0.023497,0.125578,0.108587,78,9.068998380252473e-08
299,0.024028,0.127954,0.105349,95,1.1045574950307499e-07
300,0.021277,0.124328,0.106432,96,1.1161844160310736e-07
301,0.022991,0.129091,0.106876,90,1.0464228900291315e-07
302,0.024684,0.108324,0.092552,60,6.97615260019421e-08
303,0.023723,0.11047,0.092422,69,8.022575490223341e-08
304,0.023694,0.112604,0.094769,76,8.836459960245999e-08
305,0.022482,0.107378,0.095545,49,5.6971912901586045e-08
306,0.025452,0.110202,0.091711,71,8.255113910229815e-08
307,0.02399,0.112028,0.091729,76,8.836459960245999e-08
308,0.021196,0.105256,0.091148,65,7.557498650210394e-08
309,0.017763,0.106776,0.093855,64,7.441229440207157e-08
310,0.016568,0.111253,0.094578,67,7.790037070216868e-08
311,0.019281,0.108957,0.097479,59,6.859883390190973e-08
312,0.016497,0.109234,0.091442,66,7.673767860213631e-08
313,0.017741,0.112406,0.098184,58,6.743614180187736e-08
314,0.025016,0.109291,0.089744,75,8.720190750242762e-08
315,0.022903,0.103179,0.087823,68,7.906306280220104e-08
316,0.025462,0.106571,0.088481,71,8.255113910229815e-08
317,0.02591,0.103066,0.086579,63,7.32496023020392e-08
318,0.028991,0.107599,0.087467,74,8.603921540239525e-08
319,0.029108,0.103868,0.085932,71,8.255113910229815e-08
320,0.027757,0.109187,0.090112,65,7.557498650210394e-08
321,0.015904,0.115462,0.096626,65,7.557498650210394e-08
322,0.017566,0.114995,0.098759,64,7.441229440207157e-08
323,0.014886,0.111942,0.090892,54,6.278537340174789e-08
324,0.020948,0.111697,0.099747,50,5.8134605001618416e-08
325,0.019722,0.114622,0.098977,65,7.557498650210394e-08
326,0.012669,0.111263,0.088571,42,4.883306820135947e-08
327,0.020408,0.116339,0.099827,65,7.557498650210394e-08
328,0.022415,0.111341,0.098548,58,6.743614180187736e-08
329,0.022978,0.109619,0.09791,52,6.045998920168315e-08
330,0.023611,0.112793,0.098371,62,7.208691020200683e-08
331,0.022007,0.118154,0.096098,91,1.0580498110294551e-07
332,0.024366,0.113454,0.096674,75,8.720190750242762e-08
333,0.103508,0.046119,-0.002593,31,3.6043455101003415e-08
334,0.104006,0.045366,-0.004181,33,3.8368839301068156e-08
335,0.106413,0.047069,-0.00177,29,3.371807090093868e-08
336,0.100223,0.043514,0.014729,48,5.580922080155368e-08
337,0.101424,0.046098,0.013343,48,5.580922080155368e-08
338,0.100361,0.045064,0.015976,48,5.580922080155368e-08
339,0.091113,0.038461,0.021436,50,5.8134605001618416e-08
340,0.09436,0.041102,0.021859,46,5.348383660148894e-08
341,0.091236,0.042999,0.02191,49,5.6971912901586045e-08
