,X,Y,Z,n_points_0.01,corr_dim_0.01
251,0.040651,-0.012109,-0.095715,139,6.840382023033142e-07
252,0.040113,-0.022527,-0.090956,81,3.9861218983142763e-07
253,0.040466,-0.018825,-0.091764,94,4.625869857302988e-07
254,0.042178,-0.026162,-0.085386,60,2.952682887640205e-07
255,-0.001298,0.022319,0.085253,84,4.133756042696287e-07
256,-0.002146,0.02372,0.084626,73,3.592430846628916e-07
257,0.042494,-0.025624,-0.081331,60,2.952682887640205e-07
258,0.044818,-0.026891,-0.076295,64,3.149528413482885e-07
259,-0.001553,0.025401,0.071044,79,3.887699135392936e-07
260,0.05,-0.020714,-0.084471,79,3.887699135392936e-07
261,0.04874,-0.022816,-0.084631,68,3.3463739393255654e-07
262,0.048519,-0.020824,-0.069352,79,3.887699135392936e-07
263,-0.005669,0.02669,0.069272,79,3.887699135392936e-07
264,0.043926,-0.026407,0.015045,3,1.4763414438201025e-08
265,0.044841,-0.029706,-0.075519,53,2.608203217415515e-07
266,0.047088,-0.033283,-0.067047,42,2.0668780213481435e-07
267,0.044676,-0.027583,-0.070605,63,3.100317032022215e-07
268,0.050421,-0.019465,-0.076008,86,4.2321788056176267e-07
269,0.050647,-0.018567,-0.079598,97,4.773504001684998e-07
270,0.043638,-0.032907,-0.073438,38,1.870032495505463e-07
271,0.048083,-0.021685,-0.077039,90,4.429024331460307e-07
272,0.052653,-0.016369,-0.074875,85,4.182967424156957e-07
273,0.052533,-0.027738,-0.009346,35,1.7223983511234528e-07
274,0.052876,-0.015133,-0.06745,79,3.887699135392936e-07
275,0.005177,0.025522,0.049243,96,4.7242926202243285e-07
276,0.035017,0.020331,0.012989,57,2.805048743258195e-07
277,0.053158,-0.015344,-0.076853,87,4.281390187078297e-07
278,0.050306,-0.01627,-0.084406,104,5.117983671909688e-07
279,0.050344,-0.01199,-0.076494,97,4.773504001684998e-07
280,0.047439,-0.021561,-0.074545,76,3.740064991010926e-07
281,0.049808,-0.008745,-0.08106,102,5.019560908988348e-07
282,-0.050416,0.01507,-0.066648,111,5.462463342134379e-07
283,0.052752,-0.004162,-0.079123,107,5.265617816291699e-07
284,0.050508,-0.003265,-0.075271,115,5.65930886797706e-07
285,0.056113,-0.00322,-0.068575,85,4.182967424156957e-07
286,0.056343,-0.003411,-0.066951,78,3.838487753932266e-07
287,0.056087,-0.005162,-0.065577,73,3.592430846628916e-07
288,-0.061803,0.029308,-0.014665,79,3.887699135392936e-07
289,0.05528,-0.008965,-0.069212,83,4.084544661235617e-07
290,0.051735,-0.011364,-0.072398,85,4.182967424156957e-07
291,-0.072394,0.025104,0.01587,91,4.478235712920977e-07
292,0.054368,-0.006283,-0.070193,89,4.3798129499996373e-07
293,0.050305,-0.009217,-0.08559,105,5.167195053370359e-07
294,0.049783,-0.009406,-0.08783,105,5.167195053370359e-07
295,0.04268,-0.012735,-0.093938,112,5.511674723595049e-07
296,0.04079,-0.011115,-0.099511,120,5.90536577528041e-07
297,-0.064247,0.024652,0.015094,103,5.068772290449018e-07
298,-0.052112,-0.03373,0.046234,27,1.328707299438092e-07
299,0.045218,-0.007619,-0.095724,129,6.34826820842644e-07
300,-0.053666,0.013737,-0.058381,99,4.871926764606338e-07
301,0.009285,0.02687,0.068254,76,3.740064991010926e-07
302,0.011352,0.026074,0.069936,78,3.838487753932266e-07
303,-0.050948,0.014484,-0.065194,113,5.560886105055719e-07
304,0.041513,-0.000316,-0.092611,148,7.283284456179171e-07
305,0.042891,0.001964,-0.084963,131,6.44669097134778e-07
306,0.013734,0.024696,0.070737,88,4.330601568538967e-07
307,0.046968,0.00018,-0.090688,106,5.216406434831029e-07
308,-0.047032,-0.032319,0.023254,14,6.889593404493811e-08
309,0.045517,0.000507,-0.089729,117,5.757731630898399e-07
310,-0.051842,0.01106,-0.065614,121,5.95457715674108e-07
311,0.046035,-0.000303,-0.08748,118,5.806943012359069e-07
312,0.052655,4e-05,-0.078239,105,5.167195053370359e-07
313,-0.052425,0.003165,-0.063128,121,5.95457715674108e-07
314,0.010341,0.026837,0.065687,73,3.592430846628916e-07
315,-0.022546,-0.034143,0.072953,27,1.328707299438092e-07
316,-0.057123,0.003295,-0.053835,129,6.34826820842644e-07
317,0.045553,0.001581,-0.085151,125,6.15142268258376e-07
