,X,Y,Z,n_points_0.01,corr_dim_0.01
364,-0.014596,0.02095,-0.042654,120,6.647238413664028e-07
365,-0.023979,0.019021,-0.040771,155,8.586016284316036e-07
366,-0.024475,0.020327,-0.041259,147,8.142867056738434e-07
367,-0.018246,0.02259,-0.04114,128,7.09038764124163e-07
368,-0.013194,0.021916,-0.043053,103,5.705546305061624e-07
369,-0.011458,0.02348,-0.042385,100,5.539365344720023e-07
370,-0.016716,0.02515,-0.041272,102,5.650152651614424e-07
371,-0.033819,0.004866,-0.018223,115,6.370270146428027e-07
372,-0.031451,0.004356,-0.017633,120,6.647238413664028e-07
373,-0.033061,0.003672,-0.016917,113,6.259482839533626e-07
374,-0.026708,0.004108,-0.018013,116,6.425663799875227e-07
375,-0.024387,0.00402,-0.018669,107,5.927120918850425e-07
376,-0.02399,0.002978,-0.017137,105,5.816333611956024e-07
377,-0.032442,0.002933,-0.015573,116,6.425663799875227e-07
378,-0.033982,0.002734,-0.014855,112,6.204089186086426e-07
379,-0.03419,0.003354,-0.016066,109,6.037908225744825e-07
380,-0.029762,0.004825,-0.018493,121,6.702632067111228e-07
381,-0.028327,0.004902,-0.019512,123,6.813419374005629e-07
382,-0.026058,0.002759,-0.01586,108,5.982514572297625e-07
383,-0.030686,0.006993,-0.02179,124,6.868813027452829e-07
384,-0.031709,0.007475,-0.022935,123,6.813419374005629e-07
385,-0.029349,0.007868,-0.023304,128,7.09038764124163e-07
386,-0.03478,0.010206,-0.026766,119,6.591844760216828e-07
387,-0.033422,0.010645,-0.02847,131,7.25656860158323e-07
388,-0.032754,0.009119,-0.027054,126,6.979600334347229e-07
389,-0.028221,0.003248,-0.016175,117,6.481057453322427e-07
390,-0.029321,0.004109,-0.017055,118,6.536451106769627e-07
391,-0.032971,0.007968,-0.025117,117,6.481057453322427e-07
392,-0.034937,0.008151,-0.024664,115,6.370270146428027e-07
393,-0.034078,0.009017,-0.025816,125,6.924206680900029e-07
394,-0.035501,0.002264,-0.01411,114,6.314876492980826e-07
395,-0.036084,0.003901,-0.015424,112,6.204089186086426e-07
396,-0.029592,0.008876,-0.026687,123,6.813419374005629e-07
397,-0.03134,0.008411,-0.026338,123,6.813419374005629e-07
398,-0.030752,0.009254,-0.027786,124,6.868813027452829e-07
399,-0.030673,0.003327,-0.016148,116,6.425663799875227e-07
400,-0.02274,0.001987,-0.016348,101,5.594758998167223e-07
401,-0.024031,0.001432,-0.015208,96,5.317790730931222e-07
402,-0.035465,0.004228,-0.017386,110,6.093301879192025e-07
403,-0.032192,0.00192,-0.014363,110,6.093301879192025e-07
404,-0.032833,0.006671,-0.021241,124,6.868813027452829e-07
405,-0.035255,0.006676,-0.021004,117,6.481057453322427e-07
406,-0.033834,0.007191,-0.023134,117,6.481057453322427e-07
407,-0.033829,0.005808,-0.019872,125,6.924206680900029e-07
408,-0.031741,0.010129,-0.028416,129,7.14578129468883e-07
409,-0.030401,0.00575,-0.020282,124,6.868813027452829e-07
410,-0.032388,0.007513,-0.0239,122,6.758025720558428e-07
411,-0.030911,0.00223,-0.015121,117,6.481057453322427e-07
412,-0.027626,0.002153,-0.015079,115,6.370270146428027e-07
413,-0.029283,0.001994,-0.01529,119,6.591844760216828e-07
414,-0.028952,0.00683,-0.021757,126,6.979600334347229e-07
415,-0.026368,0.001466,-0.014372,100,5.539365344720023e-07
416,-0.03217,0.005256,-0.019026,121,6.702632067111228e-07
417,-0.030759,0.007886,-0.024801,125,6.924206680900029e-07
418,-0.032461,0.005798,-0.020217,127,7.03499398779443e-07
419,-0.027909,0.005628,-0.020957,122,6.758025720558428e-07
420,-0.028295,0.008542,-0.025702,133,7.367355908477631e-07
421,-0.021513,0.001262,-0.015799,95,5.262397077484022e-07
422,-0.035804,0.005397,-0.01938,110,6.093301879192025e-07
423,-0.033689,0.001793,-0.013696,111,6.148695532639226e-07
424,-0.022379,0.000745,-0.013324,89,4.93003515680082e-07
425,-0.037166,0.003006,-0.014192,122,6.758025720558428e-07
426,-0.036997,0.001729,-0.012599,129,7.14578129468883e-07
