,X,Y,Z,n_points_0.01,corr_dim_0.01
163,-0.011124,0.031604,0.023515,550,2.7020747989426674e-06
164,-0.012061,0.03193,0.024199,533,2.6185561233389847e-06
165,0.011525,0.007952,-0.024377,1014,4.981643356596117e-06
166,0.011425,0.006909,-0.024342,1010,4.961991903512898e-06
167,0.010814,0.007223,-0.024148,1018,5.001294809679337e-06
168,0.012563,0.00786,-0.024625,997,4.898124680992435e-06
169,0.013077,0.009402,-0.024808,960,4.7163487399726555e-06
170,0.013458,0.007913,-0.024545,986,4.8440831850135816e-06
171,0.012552,0.006313,-0.025199,946,4.647568654181388e-06
172,0.012877,0.00697,-0.024665,986,4.8440831850135816e-06
173,0.013215,0.006596,-0.024884,957,4.7016101501602415e-06
174,0.012042,0.007082,-0.024639,989,4.8588217748259964e-06
175,0.012486,0.007049,-0.024786,985,4.839170321742777e-06
176,0.012159,0.006729,-0.025019,964,4.736000193055875e-06
177,0.011313,0.006166,-0.025106,958,4.706523013431046e-06
178,0.014326,0.007424,-0.024753,947,4.6524815174521925e-06
179,0.014251,0.009022,-0.024521,955,4.691784423618632e-06
180,0.011548,0.006578,-0.024799,980,4.814606005388753e-06
181,0.015486,0.008498,-0.024499,908,4.460879849890803e-06
182,0.011855,0.005754,-0.025267,926,4.549311388765291e-06
183,0.011134,0.005897,-0.025117,957,4.7016101501602415e-06
184,0.012188,0.008796,-0.024928,971,4.770390235951509e-06
185,0.013585,0.007091,-0.024801,964,4.736000193055875e-06
186,0.010673,0.006456,-0.024537,1001,4.917776134075654e-06
187,0.012052,0.009667,-0.02518,937,4.603352884744144e-06
188,0.012258,0.010732,-0.025361,891,4.377361174287121e-06
189,0.011423,0.005897,-0.024796,970,4.7654773726807045e-06
190,0.011044,0.005776,-0.024237,999,4.907950407534045e-06
191,0.01193,0.005772,-0.024159,1004,4.932514723888069e-06
192,0.011982,0.00568,-0.024761,950,4.667220107264607e-06
193,0.012678,0.00576,-0.024762,960,4.7163487399726555e-06
194,0.011362,0.005471,-0.023405,1026,5.040597715845776e-06
195,0.011521,0.009104,-0.024876,971,4.770390235951509e-06
196,0.016274,0.012268,-0.022022,845,4.151369463830098e-06
197,0.017152,0.011778,-0.022346,803,3.945029206456294e-06
198,0.016566,0.012239,-0.022784,791,3.886074847206636e-06
199,0.017458,0.011525,-0.023671,739,3.630605957124784e-06
200,0.01654,0.011563,-0.023837,781,3.836946214498588e-06
201,0.016135,0.01241,-0.023541,767,3.7681661287073197e-06
202,0.0155,0.012799,-0.022304,817,4.013809292247562e-06
203,0.01503,0.012874,-0.023244,790,3.881161983935831e-06
204,0.01404,0.01309,-0.022648,832,4.087502241309635e-06
205,0.012985,0.012609,-0.023694,859,4.220149549621366e-06
206,0.012143,0.012063,-0.024038,865,4.249626729246195e-06
207,0.011895,0.012311,-0.023346,865,4.249626729246195e-06
208,0.015783,0.011831,-0.02412,801,3.935203479914684e-06
209,0.015274,0.01261,-0.023852,768,3.7730789919781245e-06
210,0.015703,0.012584,-0.021236,876,4.303668225225048e-06
211,0.016281,0.010312,-0.024068,862,4.23488813943378e-06
212,0.015486,0.008498,-0.024499,908,4.460879849890803e-06
213,0.015102,0.009907,-0.024293,922,4.529659935682072e-06
214,0.014244,0.0128,-0.023765,805,3.954854932997904e-06
215,0.014815,0.012246,-0.024452,786,3.861510530852612e-06
216,0.013649,0.012388,-0.024729,810,3.979419249351928e-06
217,0.014183,0.010466,-0.024531,919,4.514921345869657e-06
218,0.013373,0.011253,-0.025117,864,4.24471386597539e-06
219,0.014329,0.011555,-0.02471,847,4.1611951903717075e-06
220,0.012258,0.010732,-0.025361,891,4.377361174287121e-06
221,0.012573,0.011886,-0.024685,869,4.269278182329414e-06
222,0.013077,0.009402,-0.024808,960,4.7163487399726555e-06
223,0.012698,0.012844,-0.022428,870,4.2741910456002195e-06
224,0.015131,0.011224,-0.024401,850,4.175933780184122e-06
225,0.014251,0.009022,-0.024521,955,4.691784423618632e-06
226,-0.013186,0.034072,0.028447,393,1.930755265426306e-06
227,-0.014406,0.033787,0.027228,386,1.8963652225306719e-06
228,-0.014243,0.03286,0.027088,405,1.989709624675964e-06
229,-0.016312,0.031515,0.025793,370,1.8177594101977944e-06
230,-0.016054,0.031968,0.026387,355,1.7440664611357217e-06
231,-0.016969,0.031454,0.025581,345,1.6949378284276731e-06
232,-0.017306,0.028887,0.02314,422,2.0732283002796467e-06
233,-0.016161,0.029216,0.023337,462,2.2697428311118406e-06
234,-0.017123,0.029654,0.024052,407,1.9995353512175736e-06
235,-0.012711,0.032149,0.025569,487,2.392564412881962e-06
236,-0.012061,0.03193,0.024199,533,2.6185561233389847e-06
237,-0.011401,0.032566,0.025731,517,2.539950311006107e-06
238,-0.014354,0.029608,0.022172,533,2.6185561233389847e-06
239,-0.014242,0.030197,0.023021,520,2.5546889008185217e-06
240,-0.015121,0.029365,0.022935,504,2.476083088485644e-06
241,-0.014641,0.030069,0.024277,476,2.3385229169031085e-06
242,-0.013514,0.031377,0.024861,486,2.387651549611157e-06
243,-0.01331,0.030924,0.023613,505,2.480995951756449e-06
244,-0.016023,0.03024,0.024882,411,2.0191868043007933e-06
245,-0.016544,0.031092,0.025382,376,1.8472365898226235e-06
246,-0.017415,0.030353,0.024813,367,1.8030208203853797e-06
247,-0.017983,0.029548,0.023747,381,1.8718009061766478e-06
248,-0.015698,0.031284,0.025832,390,1.9160166756138913e-06
249,-0.014946,0.031974,0.026376,402,1.9749710348635496e-06
250,-0.015301,0.032702,0.026466,387,1.901278085801477e-06
251,-0.014846,0.033233,0.026597,387,1.901278085801477e-06
252,-0.012804,0.032851,0.026975,457,2.245178514757816e-06
253,-0.013026,0.03031,0.022644,539,2.648033302963814e-06
254,-0.014684,0.030918,0.025648,432,2.122356932987695e-06
255,-0.013751,0.031995,0.026204,450,2.2107884718621824e-06
256,-0.011736,0.033263,0.027176,487,2.392564412881962e-06
257,-0.010682,0.033128,0.026808,520,2.5546889008185217e-06
258,-0.003305,0.005994,-0.006699,687,3.375137067042932e-06
259,-0.002335,0.006177,-0.005608,688,3.3800499303137367e-06
260,-0.00349,0.00647,-0.005584,670,3.291618391439249e-06
261,0.000561,0.006039,-0.005089,708,3.4783071957298334e-06
262,0.00043,0.00617,-0.005915,718,3.527435828437882e-06
263,0.001163,0.005666,-0.005664,722,3.5470872815211017e-06
264,-0.000379,0.005754,-0.006249,719,3.532348691708687e-06
265,-0.000883,0.005868,-0.005564,709,3.4832200590006382e-06
266,-0.000855,0.005574,-0.00608,723,3.5520001447919065e-06
267,-0.000715,0.004978,-0.003095,712,3.497958648813053e-06
268,-0.000869,0.00679,-0.002516,674,3.311269844522469e-06
269,-4.6e-05,0.0062,-0.003399,689,3.3849627935845415e-06
270,-2.4e-05,0.003536,-0.004005,710,3.4881329222714435e-06
271,0.000291,0.005173,-0.00407,703,3.4537428793758093e-06
272,0.000441,0.006286,-0.004266,692,3.399701383396956e-06
273,-0.000844,0.00708,-0.00384,667,3.2768798016268347e-06
274,-0.001582,0.007328,-0.003137,643,3.1589710831275183e-06
275,-0.001655,0.005396,-0.006585,719,3.532348691708687e-06
276,-0.002388,0.007559,-0.003795,631,3.10001672387786e-06
277,-0.000323,0.006308,-0.004906,692,3.399701383396956e-06
278,-0.00159,0.006832,-0.004848,664,3.2621412118144202e-06
279,0.000359,0.005967,-0.006748,726,3.566738734604321e-06
280,0.001062,0.005455,-0.004878,724,3.5569130080627113e-06
281,-0.003123,0.006765,-0.004694,660,3.242489758731201e-06
282,-0.003703,0.006997,-0.003544,643,3.1589710831275183e-06
283,-0.003268,0.007315,-0.002924,644,3.163883946398323e-06
284,-0.004169,0.00618,-0.004883,665,3.267054075085225e-06
285,-0.000604,0.0059,-0.006862,717,3.522522965167077e-06
286,-0.00448,0.006347,-0.005714,661,3.2474026220020058e-06
287,-0.002013,0.006518,-0.002028,692,3.399701383396956e-06
288,-0.002433,0.007456,-0.002448,647,3.178622536210738e-06
289,0.001193,0.004307,-0.004912,734,3.6060416407707595e-06
290,0.002629,0.008086,-0.024991,1141,5.6055769919883335e-06
291,0.003293,0.007817,-0.025169,1144,5.620315581800748e-06
292,0.002804,0.007942,-0.024506,1126,5.531884042926261e-06
293,0.001455,0.007644,-0.024834,1067,5.242025109948775e-06
294,0.000672,0.007378,-0.025293,993,4.878473227909216e-06
295,0.001456,0.00805,-0.02599,1095,5.37958528153131e-06
296,0.005383,0.007457,-0.024761,1033,5.07498775874141e-06
297,0.005501,0.00768,-0.025256,1024,5.030771989304166e-06
298,0.006039,0.007393,-0.024818,994,4.883386091180021e-06
299,0.002003,0.008171,-0.024808,1123,5.517145453113846e-06
300,0.002543,0.008224,-0.025714,1137,5.585925538905114e-06
301,0.008497,0.008031,-0.024267,983,4.8293445952011675e-06
302,0.008121,0.00747,-0.024249,974,4.785128825763924e-06
303,0.007976,0.007528,-0.024958,956,4.696697286889436e-06
304,0.004693,0.007947,-0.025553,1112,5.463103957134993e-06
305,0.004572,0.007706,-0.024785,1104,5.423801050968554e-06
306,0.008164,0.008249,-0.024615,980,4.814606005388753e-06
307,0.004029,0.008021,-0.025551,1135,5.576099812363505e-06
308,0.003324,0.008263,-0.026066,1148,5.639967034883968e-06
309,0.004397,0.008587,-0.026163,1124,5.522058316384651e-06
310,0.002392,0.006967,-0.024174,1077,5.291153742656823e-06
311,0.003555,0.007605,-0.024136,1121,5.507319726572236e-06
312,0.001259,0.00688,-0.024627,1013,4.976730493325313e-06
313,0.006433,0.007442,-0.0256,954,4.686871560347827e-06
314,0.005426,0.007992,-0.02602,1052,5.168332160886702e-06
315,0.00803,0.008563,-0.025307,955,4.691784423618632e-06
316,0.007443,0.007233,-0.0262,915,4.4952698927864375e-06
317,0.007752,0.006595,-0.025747,902,4.4314026702659745e-06
318,0.003683,0.007055,-0.023541,1121,5.507319726572236e-06
319,0.004232,0.006861,-0.023045,1096,5.3844981448021155e-06
320,0.00341,0.006432,-0.023077,1080,5.305892332469238e-06
321,0.006928,0.00715,-0.024724,974,4.785128825763924e-06
322,0.006214,0.007386,-0.024104,1009,4.957079040242094e-06
323,0.005443,0.007393,-0.024233,1031,5.0651620321998e-06
324,0.006785,0.007294,-0.023969,1002,4.9226889973464595e-06
325,0.004551,0.007257,-0.023614,1093,5.369759554989701e-06
326,0.005442,0.007523,-0.02341,1039,5.104464938366239e-06
327,0.004504,0.007558,-0.022359,1107,5.438539640780969e-06
328,0.007168,0.006582,-0.025401,925,4.544398525494486e-06
329,0.007385,0.00662,-0.024635,957,4.7016101501602415e-06
330,0.007293,0.006894,-0.023978,982,4.824431731930362e-06
331,0.007911,0.006777,-0.024854,934,4.5886142949317294e-06
332,0.006327,0.00759,-0.023424,1014,4.981643356596117e-06
333,0.007829,0.006849,-0.024142,965,4.74091305632668e-06
334,0.006915,0.007362,-0.023394,1015,4.9865562198669225e-06
335,0.007654,0.007539,-0.023475,1017,4.996381946408532e-06
336,-0.010258,0.037201,0.031121,303,1.4885975710538694e-06
337,-0.009297,0.038263,0.032034,274,1.3461245362005289e-06
338,-0.010411,0.037881,0.031433,278,1.3657759892837481e-06
339,-0.012863,0.035694,0.029577,336,1.6507220589904296e-06
340,-0.012281,0.036627,0.029446,335,1.6458091957196246e-06
341,-0.012866,0.036082,0.028731,365,1.79319509384377e-06
342,-0.010189,0.036424,0.030603,336,1.6507220589904296e-06
343,-0.011046,0.036461,0.030794,313,1.537726203761918e-06
344,-0.011511,0.035374,0.030025,356,1.7489793244065265e-06
345,-0.013186,0.034072,0.028447,393,1.930755265426306e-06
346,-0.012273,0.036624,0.028937,359,1.763717914218941e-06
347,-0.011811,0.034276,0.028688,431,2.11744406971689e-06
348,-0.010034,0.038602,0.031829,258,1.2675187238676512e-06
349,-0.009535,0.03917,0.031505,265,1.3019087667632851e-06
350,-0.010266,0.038291,0.030876,288,1.4149046219917967e-06
351,-0.01062,0.038043,0.029856,320,1.572116246657552e-06
352,-0.011667,0.037313,0.029115,349,1.7145892815108926e-06
353,-0.011442,0.037136,0.030485,304,1.4935104343246742e-06
354,-0.012422,0.03668,0.028194,385,1.891452359259867e-06
355,-0.013531,0.035162,0.028416,365,1.79319509384377e-06
356,-0.009722,0.038197,0.026899,427,2.097792616633671e-06
357,-0.008856,0.038874,0.028366,367,1.8030208203853797e-06
358,-0.008115,0.038837,0.027166,417,2.0486639839256222e-06
359,-0.011206,0.033746,0.027858,480,2.3581743699863277e-06
360,-0.009663,0.033668,0.027272,512,2.515385994652083e-06
361,-0.010122,0.034631,0.028936,438,2.151834112612524e-06
362,-0.010682,0.033128,0.026808,520,2.5546889008185217e-06
363,-0.011736,0.033263,0.027176,487,2.392564412881962e-06
364,-0.010372,0.038137,0.028652,362,1.7784565040313557e-06
365,-0.010062,0.035641,0.029923,379,1.861975179635038e-06
366,-0.01222,0.033769,0.027853,450,2.2107884718621824e-06
367,-0.009434,0.039035,0.030056,307,1.5082490241370889e-06
368,-0.01389,0.034436,0.027653,386,1.8963652225306719e-06
369,-0.014406,0.033787,0.027228,386,1.8963652225306719e-06
370,-0.012804,0.032851,0.026975,457,2.245178514757816e-06
371,-0.011449,0.037444,0.028187,389,1.9111038123430865e-06
372,-0.011783,0.03684,0.027231,423,2.0781411635504515e-06
373,-0.012609,0.035998,0.02703,431,2.11744406971689e-06
374,-0.008454,0.035711,0.0295,415,2.0388382573840126e-06
375,-0.008318,0.034367,0.028051,480,2.3581743699863277e-06
376,-0.013257,0.035698,0.027798,393,1.930755265426306e-06
377,-0.011861,0.033678,0.027695,472,2.3188714638198892e-06
378,-0.01354,0.034791,0.027478,401,1.9700581715927447e-06
379,-0.008614,0.03692,0.03112,328,1.6114191528239906e-06
380,-0.009416,0.036234,0.030309,355,1.7440664611357217e-06
381,-0.010952,0.037724,0.027513,404,1.984796761405159e-06
382,0.023644,0.000228,-0.009859,650,3.1933611260231524e-06
383,0.024178,0.00096,-0.009041,681,3.3456598874181025e-06
384,0.023266,0.000314,-0.008906,660,3.242489758731201e-06
385,0.020927,0.002295,-0.005386,706,3.4684814691882238e-06
386,0.021856,0.001807,-0.006473,714,3.5077843753546627e-06
387,0.022256,0.002442,-0.005363,704,3.458655742646614e-06
388,0.021351,0.002855,-0.004289,684,3.360398477230517e-06
389,0.02019,0.001964,-0.005953,699,3.43409142629259e-06
390,0.020941,0.002086,-0.006667,720,3.5372615549794916e-06
391,0.020929,0.001836,-0.006055,695,3.4144399732093704e-06
392,0.022726,-0.0,-0.00851,646,3.1737096729399327e-06
393,0.022185,0.000264,-0.008062,662,3.2523154852728106e-06
394,0.022068,3.2e-05,-0.008778,662,3.2523154852728106e-06
395,0.019514,0.002696,-0.005374,714,3.5077843753546627e-06
396,0.020589,0.002305,-0.007082,733,3.6011287774999546e-06
397,0.02087,0.002018,-0.007348,739,3.630605957124784e-06
398,0.019451,0.002394,-0.007039,739,3.630605957124784e-06
399,0.019227,0.002197,-0.006248,709,3.4832200590006382e-06
400,0.018623,0.002675,-0.006908,747,3.669908863291223e-06
401,0.021472,0.001482,-0.007489,721,3.5421744182502964e-06
402,0.02224,0.000956,-0.00777,689,3.3849627935845415e-06
403,0.022072,0.001239,-0.007204,697,3.4242656997509804e-06
404,0.022786,0.001289,-0.007215,690,3.3898756568553463e-06
405,0.024019,0.001673,-0.007705,708,3.4783071957298334e-06
406,0.023429,0.00207,-0.006254,699,3.43409142629259e-06
407,0.021518,0.00037,-0.008401,676,3.3210955710640784e-06
408,0.023084,0.00255,-0.00544,698,3.4291785630217852e-06
409,0.021705,0.000847,-0.007991,688,3.3800499303137367e-06
410,0.020102,0.002393,-0.00667,726,3.566738734604321e-06
411,0.021124,0.001341,-0.008272,727,3.5716515978751258e-06
412,0.019194,0.002638,-0.007786,767,3.7681661287073197e-06
413,0.018114,0.003122,-0.006538,746,3.6649960000204177e-06
414,0.017931,0.003353,-0.007193,783,3.8467719410401976e-06
415,0.021522,0.000548,-0.009227,694,3.4095271099385656e-06
416,0.023745,0.0033,-0.004656,682,3.3505727506889073e-06
417,0.023808,0.002892,-0.005365,700,3.439004289563395e-06
418,0.024642,0.003012,-0.004775,661,3.2474026220020058e-06
419,0.022725,0.000144,-0.0092,659,3.2375768954603957e-06
420,0.024546,0.002366,-0.006876,728,3.5765644611459306e-06
421,0.024739,0.002805,-0.006,712,3.497958648813053e-06
422,0.02306,0.000667,-0.00813,677,3.3260084343348833e-06
423,0.020922,0.00167,-0.007684,738,3.625693093853979e-06
424,0.020294,0.002226,-0.007704,753,3.699386042916052e-06
425,0.018608,0.002816,-0.006048,724,3.5569130080627113e-06
426,0.021188,0.000805,-0.008724,701,3.4439171528341997e-06
427,0.022757,0.003241,-0.004544,689,3.3849627935845415e-06
428,0.024183,0.003821,-0.004019,675,3.3161827077932736e-06
429,0.010444,0.004721,-0.023937,975,4.790041689034728e-06
430,0.010762,0.005238,-0.023865,998,4.90303754426324e-06
431,0.010663,0.004928,-0.023215,1006,4.942340450429679e-06
432,0.011313,0.006166,-0.025106,958,4.706523013431046e-06
433,0.011134,0.005897,-0.025117,957,4.7016101501602415e-06
434,0.010469,0.005623,-0.02547,921,4.524747072411266e-06
435,0.008898,0.005287,-0.024942,886,4.3527968579330966e-06
