,X,Y,Z,n_points_10,corr_dim_10,n_points_15,corr_dim_15,n_points_1,corr_dim_1,n_points_5,corr_dim_5,n_points_20,corr_dim_20
158,-43.30126953125,0.0,-25.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
159,-32.4759521484375,25.0,-18.75,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
160,-21.650634765625,50.0,-12.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
161,-10.8253173828125,75.0,-6.25,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
162,-31.32308769226074,-100.0,-11.40067100524902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
163,-62.64617538452148,-100.0,-22.80134201049805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
164,-93.9692611694336,-100.0,-34.2020149230957,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
165,-82.22310638427734,-75.0,-29.92676162719727,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
166,-70.47694396972656,-50.0,-25.65151023864746,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
167,-58.73078918457031,-25.0,-21.37625885009766,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
168,-46.9846305847168,0.0,-17.10100746154785,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
169,-35.23847198486328,25.0,-12.82575511932373,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
170,-23.4923152923584,50.0,-8.55050373077393,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
171,-11.7461576461792,75.0,-4.27525186538696,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
172,-32.82692337036133,-100.0,-5.78827238082886,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
173,-65.65384674072266,-100.0,-11.57654476165771,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
174,-98.48077392578125,-100.0,-17.36481857299805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
175,-86.1706771850586,-75.0,-15.19421577453613,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
176,-73.86058044433594,-50.0,-13.02361297607422,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
177,-61.55048370361328,-25.0,-10.85301113128662,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
178,-49.24038696289062,0.0,-8.68240928649902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
179,-36.93029022216797,25.0,-6.51180648803711,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
180,-24.62019348144531,50.0,-4.34120464324951,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
181,-12.31009674072266,75.0,-2.17060232162476,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
182,-33.33333206176758,-100.0,-0.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
183,-66.66666412353516,-100.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
184,-100.0,-100.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
185,-87.5,-75.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
186,-75.0,-50.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
187,-62.5,-25.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
188,-50.0,0.0,-1e-14,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
189,-37.5,25.0,-0.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
190,-25.0,50.0,-0.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
191,-12.5,75.0,-0.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
192,-32.82692337036133,-100.0,5.78827238082886,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
193,-65.65384674072266,-100.0,11.57654476165771,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
194,-98.48077392578125,-100.0,17.36481857299805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
195,-86.1706771850586,-75.0,15.19421577453613,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
196,-73.86058044433594,-50.0,13.02361297607422,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
197,-61.55048370361328,-25.0,10.85301113128662,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
198,-49.24038696289062,0.0,8.68240928649902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
199,-36.93029022216797,25.0,6.51180648803711,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
200,-24.62019348144531,50.0,4.34120464324951,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
201,-12.31009674072266,75.0,2.17060232162476,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
202,-31.32308769226074,-100.0,11.40067100524902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
203,-62.64617538452148,-100.0,22.80134201049805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
204,-93.9692611694336,-100.0,34.2020149230957,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
205,-82.22310638427734,-75.0,29.92676162719727,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
206,-70.47694396972656,-50.0,25.65151023864746,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
207,-58.73078918457031,-25.0,21.37625885009766,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
208,-46.9846305847168,0.0,17.10100746154785,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
209,-35.23847198486328,25.0,12.82575511932373,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
210,-23.4923152923584,50.0,8.55050373077393,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
211,-11.7461576461792,75.0,4.27525186538696,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
212,-28.86751365661621,-100.0,16.66666603088379,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
213,-57.73502731323242,-100.0,33.33333206176758,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
214,-86.6025390625,-100.0,50.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
215,-75.7772216796875,-75.0,43.75,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
216,-64.951904296875,-50.0,37.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
217,-54.1265869140625,-25.0,31.25,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
218,-43.30126953125,0.0,25.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
219,-32.4759521484375,25.0,18.75,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
220,-21.650634765625,50.0,12.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
221,-10.8253173828125,75.0,6.25,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
222,-25.53481483459473,-100.0,21.42625427246094,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
223,-51.06962966918945,-100.0,42.85250854492188,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
224,-76.60444641113281,-100.0,64.27876281738281,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
225,-67.02889251708984,-75.0,56.24391555786133,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
226,-57.45333480834961,-50.0,48.20907211303711,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
227,-47.87777709960938,-25.0,40.17422485351562,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
228,-38.30222320556641,0.0,32.13938140869141,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
229,-28.7266674041748,25.0,24.10453605651855,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
230,-19.1511116027832,50.0,16.0696907043457,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
231,-9.5755558013916,75.0,8.03484535217285,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
232,-21.42625427246094,-100.0,25.53481483459473,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
233,-42.85250854492188,-100.0,51.06962966918945,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
234,-64.27876281738281,-100.0,76.60444641113281,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
235,-56.24391555786133,-75.0,67.02889251708984,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
236,-48.20907211303711,-50.0,57.45333480834961,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
237,-40.17422485351562,-25.0,47.87777709960938,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
238,-32.13938140869141,0.0,38.30222320556641,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
239,-24.10453605651855,25.0,28.7266674041748,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
240,-16.0696907043457,50.0,19.1511116027832,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
241,-8.03484535217285,75.0,9.5755558013916,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
242,-16.66666603088379,-100.0,28.86751365661621,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
243,-33.33333206176758,-100.0,57.73502731323242,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
244,-50.0,-100.0,86.6025390625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
245,-43.75,-75.0,75.7772216796875,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
246,-37.5,-50.0,64.951904296875,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
247,-31.25,-25.0,54.1265869140625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
248,-25.0,0.0,43.30126953125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
249,-18.75,25.0,32.4759521484375,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
250,-12.5,50.0,21.650634765625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
251,-6.25,75.0,10.8253173828125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
252,-11.40067100524902,-100.0,31.32308769226074,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
253,-22.80134201049805,-100.0,62.64617538452148,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
254,-34.2020149230957,-100.0,93.9692611694336,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
255,-29.92676162719727,-75.0,82.22310638427734,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
256,-25.65151023864746,-50.0,70.47694396972656,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
257,-21.37625885009766,-25.0,58.73078918457031,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
258,-17.10100746154785,0.0,46.9846305847168,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
259,-12.82575511932373,25.0,35.23847198486328,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
260,-8.55050373077393,50.0,23.4923152923584,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
261,-4.27525186538696,75.0,11.7461576461792,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
262,-5.78827238082886,-100.0,32.82692337036133,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
263,-11.57654476165771,-100.0,65.65384674072266,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
264,-17.36481857299805,-100.0,98.48077392578125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
265,-15.19421577453613,-75.0,86.1706771850586,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
266,-13.02361297607422,-50.0,73.86058044433594,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
267,-10.85301113128662,-25.0,61.55048370361328,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
268,-8.68240928649902,0.0,49.24038696289062,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
269,-6.51180648803711,25.0,36.93029022216797,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
270,-4.34120464324951,50.0,24.62019348144531,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
271,-2.17060232162476,75.0,12.31009674072266,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
272,-1e-14,-100.0,33.33333206176758,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
273,-1e-14,-100.0,66.66666412353516,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
274,-2e-14,-100.0,100.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
275,-2e-14,-75.0,87.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
276,-1e-14,-50.0,75.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
277,-1e-14,-25.0,62.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
278,-1e-14,0.0,50.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
279,-1e-14,25.0,37.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
280,-0.0,50.0,25.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
281,-0.0,75.0,12.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
282,5.78827238082886,-100.0,32.82692337036133,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
283,11.57654476165771,-100.0,65.65384674072266,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
284,17.36481857299805,-100.0,98.48077392578125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
285,15.19421577453613,-75.0,86.1706771850586,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
286,13.02361297607422,-50.0,73.86058044433594,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
287,10.85301113128662,-25.0,61.55048370361328,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
288,8.68240928649902,0.0,49.24038696289062,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
289,6.51180648803711,25.0,36.93029022216797,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
290,4.34120464324951,50.0,24.62019348144531,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
291,2.17060232162476,75.0,12.31009674072266,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
292,11.40067100524902,-100.0,31.32308769226074,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
293,22.80134201049805,-100.0,62.64617538452148,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
294,34.2020149230957,-100.0,93.9692611694336,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
295,29.92676162719727,-75.0,82.22310638427734,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
296,25.65151023864746,-50.0,70.47694396972656,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
297,21.37625885009766,-25.0,58.73078918457031,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
298,17.10100746154785,0.0,46.9846305847168,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
299,12.82575511932373,25.0,35.23847198486328,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
300,8.55050373077393,50.0,23.4923152923584,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
301,4.27525186538696,75.0,11.7461576461792,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
302,16.66666603088379,-100.0,28.86751365661621,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
303,33.33333206176758,-100.0,57.73502731323242,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
304,50.0,-100.0,86.6025390625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
305,43.75,-75.0,75.7772216796875,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
306,37.5,-50.0,64.951904296875,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
307,31.25,-25.0,54.1265869140625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
308,25.0,0.0,43.30126953125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
309,18.75,25.0,32.4759521484375,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
310,12.5,50.0,21.650634765625,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
311,6.25,75.0,10.8253173828125,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
312,21.42625427246094,-100.0,25.53481483459473,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
313,42.85250854492188,-100.0,51.06962966918945,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
314,64.27876281738281,-100.0,76.60444641113281,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
315,56.24391555786133,-75.0,67.02889251708984,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
316,48.20907211303711,-50.0,57.45333480834961,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
